label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt
baseline,baseline,0,50.0,50.0,0.4,2.5,34.72222222222222,False,,0.0,0.0,1.5615470092270711,50.0,0.0,3.9239999999999853,0.0,9.442191094829747,5.253940636896918,3.9240000000000004,True,NO BRAKE / passed
baseline,baseline,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.5849101493149989,50.0,0.0,3.3354000497013203,0.0,16.272984221298618,4.703298660065983,8.3385,True,NO BRAKE / passed
baseline,baseline,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.5838156580721678,50.0,0.0,1.5696000233888796,0.0,16.438639296542053,4.704476843663961,3.9240000000000004,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.484588440316041,38.44949870536988,21.550501294630127,8.3385,0.0,4.925178534328225,7.129640561332657,8.3385,True,COLLISION with vehicle.ue4.audi.tt
baseline,baseline,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.4832356581368074,26.938747207841743,33.06125279215826,3.9239999999999853,0.0,4.942493453130767,7.138451754636607,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
baseline,baseline,0,60.0,60.0,0.85,1.5,25.0,False,,0.0,0.0,1.572722593402794,60.0,0.0,8.338499999999982,0.0,6.67722771623502,7.017557976464469,8.3385,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.4,1.5,25.0,False,,0.0,0.0,1.572616988756766,60.0,0.0,3.9239999999999853,0.0,6.257465395660359,7.019651579308714,3.9240000000000004,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.5162834965719085,60.0,0.0,3.3354000497013203,0.0,14.614597322875683,6.958661529351978,8.3385,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,1.5155070464620741,60.0,0.0,1.5696000233888796,0.0,14.266277327033446,6.961691161618747,3.9240000000000004,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.5523920727186682,60.0,0.0,3.3354000497013203,0.0,23.007934573937327,6.391688745864886,8.3385,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.5515229379837427,60.0,0.0,1.569600023388844,0.0,22.976135267255103,6.394061587078236,3.9240000000000004,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31.278877260187585,0.0,8.3385,True,NO BRAKE / passed
baseline,baseline,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31.273479471790058,0.0,3.9240000000000004,True,NO BRAKE / passed
proposed,proposed,0,20.0,20.0,0.85,1.0,5.555555555555555,True,,0.6027469661537133,10.888895534943291,1.4547714558053892,20.0,0.0,8.3385,2.5577754974365234,5.188236239053459,2.7173509967639706,8.3385,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.4,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,1.4538008571492593,11.818006264290407,8.181993735709593,3.924000000000003,0.0,4.899244329019243,2.718422390323319,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,20.0,20.0,0.85,1.5,8.333333333333332,True,,1.0116252969866775,5.73847934150189,1.552349183631255,20.0,0.0,8.3385,3.371641159057617,5.779272086561314,3.4052623213137343,8.3385,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.4,1.5,8.333333333333332,True,,0.2152519345662185,4.021513667476489,1.5517165624509937,20.0,0.0,3.924000000000003,4.1671142578125,4.982969296016734,3.4060410086891357,3.9240000000000004,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.85,2.0,11.11111111111111,True,,1.1502418522711446,3.6585754881056736,1.4879785358275417,20.0,0.0,3.335400049701338,4.358644485473633,5.917972565164771,2.7337699414590824,8.3385,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.4,2.0,11.11111111111111,True,,1.4632949915086693,4.187728452713426,1.6545684536292642,20.0,0.0,3.924000000000003,4.32048225402832,6.2311458673631615,2.6051567441652517,3.9240000000000004,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.85,2.5,13.88888888888889,True,,2.552145005013946,3.6574361751269278,1.5206761669625914,20.0,0.0,3.335400049701338,4.360797882080078,7.319877625256613,2.183607325572115,8.3385,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.4,2.5,13.88888888888889,True,,2.7132282552173743,4.334137235523124,1.6452566537952797,20.0,0.0,3.924000000000003,4.474004745483398,7.481016188694428,2.0989796434703623,3.9240000000000004,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.85,3.0,16.666666666666664,True,,3.953805939392387,3.659027209484476,1.5070052248990176,20.0,0.0,3.335400049701338,4.358020782470703,8.721536652268824,1.820454019489893,8.3385,True,AVOIDED
proposed,proposed,0,20.0,20.0,0.4,3.0,16.666666666666664,True,,3.115657809873076,3.8281367281811134,1.7239433063119007,20.0,0.0,3.924000000000003,5.746269226074219,7.883508685727568,1.7099761723355895,3.9240000000000004,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.85,1.0,8.333333333333334,True,,0.6712913828119929,8.359689398119565,1.5088799646867508,30.0,0.0,8.3385,6.274269104003906,5.438911469611671,4.811416715652392,8.3385,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.7697033587843367,20.61139416996382,9.38860583003618,3.924000000000003,0.0,4.922817246345513,4.47286744047186,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,30.0,30.0,0.85,1.5,12.5,True,,0.9792502074693052,6.895581435898052,1.474052343947086,30.0,0.0,8.3385,6.82330322265625,5.747101083323797,4.40442254770468,8.3385,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,1.6183505074727498,24.08539758455978,5.914602415440221,3.924000000000003,0.0,4.906295778376868,4.185715053108038,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,30.0,30.0,0.85,2.0,16.666666666666668,True,,1.5486813843112897,5.107329718194639,1.5810332343918112,30.0,0.0,8.3385,7.940647125244141,6.316356784332467,3.5988749606048316,8.3385,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.4,2.0,16.666666666666668,True,,0.25993539124373033,4.019539740829969,1.6995193420615362,30.0,0.0,3.924000000000003,9.639938354492188,5.0277862670982225,3.452731855582057,3.9240000000000004,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.85,2.5,20.833333333333336,True,,0.8010883827468183,3.501718372541213,1.5035631538780867,30.0,0.0,3.335400049701338,9.961446762084961,5.5689392586013104,3.1712650949832226,8.3385,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.4,2.5,20.833333333333336,True,,1.712167740067155,4.10744510238887,1.7047867757030968,30.0,0.0,3.924000000000003,9.87466049194336,6.479877472124696,2.9452805249619,3.9240000000000004,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.85,3.0,25.0,True,,2.9010753636502216,3.502685163919606,1.5845252645655392,30.0,0.0,3.335400049701338,9.959478378295898,7.668926239504714,2.658763670245465,8.3385,True,AVOIDED
proposed,proposed,0,30.0,30.0,0.4,3.0,25.0,True,,2.4623089080199714,4.200714818903509,1.7742362014253776,30.0,0.0,3.924000000000003,11.222953796386719,7.230159783874464,2.496406284231479,3.9240000000000004,True,AVOIDED
proposed,proposed,0,40.0,40.0,0.85,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.500388805933744,35.924029243253415,4.075970756746586,8.3385,0.0,4.892276174321529,5.669209878360127,8.3385,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,40.0,40.0,0.4,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.6641101936111227,25.026148183371422,14.973851816628578,3.924000000000003,0.0,4.927097322352728,5.388923776703876,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,40.0,40.0,0.85,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,7.888407590652669,1.4955192880972161,38.05351997810984,1.9464800218901612,8.338500000000018,0.0,4.893519816577375,5.363921155121329,8.3385,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,40.0,40.0,0.4,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.7458804006800974,28.926531329015894,11.073468670984104,3.924000000000003,0.0,4.940830230730292,4.892272099578638,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,40.0,40.0,0.85,2.0,22.22222222222222,True,,1.0127314503492766,6.835323726225283,1.5836310981026351,40.0,0.0,8.3385,12.09354019165039,5.780353449334523,4.65301270485186,8.3385,True,AVOIDED
proposed,proposed,0,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.682063575100614,30.535765408558618,9.46423459144138,3.924000000000003,0.0,4.928833343251511,4.47039967493972,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,40.0,40.0,0.85,2.5,27.77777777777778,True,,1.359117067080371,5.515498483169386,1.5864217521724988,40.0,0.0,8.3385,13.44137954711914,6.126842063827499,4.1090877175175535,8.3385,True,AVOIDED
proposed,proposed,0,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.771874985498215,33.36484157492759,6.635158425072409,3.924000000000003,0.0,4.903527516743614,3.8266181272360034,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,40.0,40.0,0.85,3.0,33.33333333333333,True,,1.5327143850078526,4.556161534812423,1.55776139152776,40.0,0.0,8.3385,14.956432342529297,6.300389796692584,3.696704849012585,8.3385,True,AVOIDED
proposed,proposed,0,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,4.33424042566921,1.726162553755096,36.16924550031095,3.8307544996890535,3.924000000000003,0.0,4.895375801342526,3.458149503891071,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,50.0,50.0,0.85,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.5231539807734567,37.065601288152614,12.934398711847384,8.338500000000018,0.0,4.916282888831373,6.362772807902839,8.3385,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,50.0,50.0,0.4,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.833518495159155,29.14465575570225,20.85534424429775,3.9239999999999853,0.0,4.944572142620683,5.835254679095843,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,50.0,50.0,0.85,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.521362634845512,39.542855828787914,10.457144171212084,8.3385,0.0,4.900521116462482,6.272420071972013,8.3385,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,50.0,50.0,0.4,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.8630802352166513,34.47472260864376,15.52527739135624,3.9239999999999853,0.0,4.945550567554552,5.532244085472599,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,50.0,50.0,0.85,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.579975878070659,42.55446021272357,7.445539787276429,8.338500000000018,0.0,4.92046464662631,5.7241505534161385,8.3385,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,50.0,50.0,0.4,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.8781434754226705,35.41293758340884,14.587062416591158,3.924000000000003,0.0,4.9294247443515244,5.092581276730313,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,50.0,50.0,0.85,2.5,34.72222222222222,False,,0.0,0.0,1.5615380207214395,50.0,0.0,8.338499999999982,0.0,9.478215251733955,5.253031250672975,8.3385,True,NO BRAKE / passed
proposed,proposed,0,50.0,50.0,0.4,2.5,34.72222222222222,False,,0.0,0.0,1.8217445872656748,50.0,0.0,3.9239999999999853,0.0,9.142020478442115,4.721351521240114,3.9240000000000004,True,NO BRAKE / passed
proposed,proposed,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.5849101493149989,50.0,0.0,3.3354000497013203,0.0,16.272984221298618,4.703298660065983,8.3385,True,NO BRAKE / passed
proposed,proposed,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.8268216359763398,50.0,0.0,3.9239999999999853,0.0,16.271240307628393,4.2670085754391405,3.9240000000000004,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.484588440316041,41.77257556201542,18.22742443798458,8.3385,0.0,4.927486422297996,7.129640561332657,8.3385,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.8806852388531583,33.14801061303919,26.851989386960806,3.924000000000021,0.0,4.955070841273738,6.345773596001677,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed,proposed,0,60.0,60.0,0.85,1.5,25.0,False,,0.0,0.0,1.572722593402794,60.0,0.0,8.338499999999982,0.0,6.677750337565031,7.017557976464469,8.3385,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.4,1.5,25.0,False,,0.0,0.0,1.889200197667345,60.0,0.0,3.9239999999999853,0.0,6.740917210930835,6.25089224990931,3.9240000000000004,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.5162834965719085,60.0,0.0,3.3354000497013203,0.0,14.614597322875683,6.958661529351978,8.3385,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,1.9795537198481061,60.0,0.0,3.9239999999999853,0.0,14.333931015342355,5.762223676929788,3.9240000000000004,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.5523920727186682,60.0,0.0,3.3354000497013203,0.0,23.007934573937327,6.391688745864886,8.3385,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.9768544874219607,60.0,0.0,3.9239999999999853,0.0,22.476154341355905,5.368533276534737,3.9240000000000004,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,0.0,60.0,0.0,0.0,0.0,31.278877260187585,0.0,8.3385,True,NO BRAKE / passed
proposed,proposed,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,1.9299308676690807,60.0,0.0,1.569600023388844,0.0,31.273479471790058,5.021142404512477,3.9240000000000004,True,NO BRAKE / passed
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.85,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,0.4753571672504224,10.098997307878232,9.901002692121768,8.3385,0.0,4.898878099188563,5.507584119566953,8.3385,True,COLLISION with vehicle.ue4.audi.tt
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.4,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,1.4538008571492593,10.85608817684758,9.14391182315242,3.924000000000003,0.0,4.903175370579152,2.718422390323319,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.85,1.5,8.333333333333332,True,,0.1730365841052235,10.889709737981075,0.6686694965076928,20.0,0.0,8.3385,2.5576400756835938,4.940671929564592,5.488345856304429,8.3385,True,AVOIDED
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.4,1.5,8.333333333333332,True,,0.28016854514651435,4.335158297083535,3.3747611991280246,20.0,0.0,3.924000000000003,5.204322814941406,5.047966015239413,2.4962931098038665,3.9240000000000004,True,AVOIDED
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.85,2.0,11.11111111111111,True,,0.19694519078747774,10.89294448955944,0.499337418648997,20.0,0.0,8.3385,2.5571117401123047,4.964584350943743,5.494110072816905,8.3385,True,AVOIDED
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.4,2.0,11.11111111111111,True,,0.20632363745570537,3.3246982147444917,2.050445008015385,20.0,0.0,3.924000000000003,6.12823486328125,4.9741745133101976,2.3789901787905583,3.9240000000000004,True,AVOIDED
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.85,2.5,13.88888888888889,True,,0.2228107475139689,10.888314035883454,0.5041315404229701,20.0,0.0,8.3385,2.557889938354492,4.990440370941576,5.442330373136271,8.3385,True,AVOIDED
proposed_enhanced,proposed_enhanced,0,20.0,20.0,0.4,2.5,13.88888888888889,True,,0.23192407040102747,3.324193019884493,1.290368816965852,20.0,0.0,3.924000000000003,6.129255294799805,4.99977494625552,2.3748226192329627,3.9240000000000004,True,AVOIDED
