label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
baseline_d4f,baseline,4,20.0,20.0,0.4,3.0,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,2.2397436543395615,1.39200878772205,19.579501359836218,0.4204986401637827,3.924000000000003,0.0,4.892347349521575,1.9755367873295822,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840009,,0
baseline_d4f,baseline,4,30.0,30.0,0.85,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,0.729844378578023,20.012818832667406,9.987181167332594,8.3385,0.0,4.897037513779118,8.104984495119513,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840010,,0
baseline_d4f,baseline,4,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,0.7312167076160889,15.821550154958738,14.178449845041262,3.924000000000003,0.0,4.943321236627063,8.108274098307549,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840011,,0
baseline_d4f,baseline,4,30.0,30.0,0.85,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,0.9554581498416795,25.497908293836552,4.502091706163446,8.3385,0.0,4.906948234403001,5.824211749348759,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840012,,0
baseline_d4f,baseline,4,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,0.9564808478153507,18.795183400197985,11.204816599802015,3.924000000000003,0.0,4.934471131892818,5.8257247245048065,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840013,,0
baseline_d4f,baseline,4,30.0,30.0,0.85,2.0,16.666666666666668,True,,0.7636623753540732,6.226390715138064,1.0947374869746265,30.0,0.0,8.3385,7.170934677124023,5.531253851851491,4.298202480315941,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency,11840014,,0
baseline_d4f,baseline,4,30.0,30.0,0.4,2.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.092987038489153,20.432942569012994,9.567057430987008,3.924000000000003,0.0,4.919910453304924,4.299092695669043,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840015,,0
baseline_d4f,baseline,4,30.0,30.0,0.85,2.5,20.833333333333336,True,,1.0213261573230774,4.090453053484257,1.212731995967634,30.0,0.0,8.3385,9.013877868652344,5.789013001495966,3.4073182283470844,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency,11840016,,0
baseline_d4f,baseline,4,30.0,30.0,0.4,2.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.2137853939234433,20.861862215811755,9.138137784188245,3.924000000000003,0.0,4.910205844217012,3.407834114297082,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840017,,0
baseline_d4f,baseline,4,30.0,30.0,0.85,3.0,25.0,True,,1.3443244770452383,3.501718372541213,1.3663464184981884,30.0,0.0,3.335400049701338,9.961446762084961,6.1121753528997305,3.0249853112878258,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency,11840018,,0
baseline_d4f,baseline,4,30.0,30.0,0.4,3.0,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3647443936102197,22.038935072057022,7.961064927942976,3.924000000000003,0.0,4.922088944310804,3.025388149851385,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840019,,0
baseline_d4f,baseline,4,40.0,40.0,0.85,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,0.8756074937147528,26.05332701778665,13.946672982213352,8.3385,0.0,4.919059536727243,8.743117185153839,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840020,,0
baseline_d4f,baseline,4,40.0,40.0,0.4,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,0.8751343863809555,20.16180148821102,19.83819851178898,3.9239999999999853,0.0,4.897378931377074,8.74444540734935,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840021,,0
baseline_d4f,baseline,4,40.0,40.0,0.85,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.0351132236646037,30.23457961449418,9.765420385505818,8.3385,0.0,4.929866669368284,7.041424666662751,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840022,,0
baseline_d4f,baseline,4,40.0,40.0,0.4,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.0350812993606475,23.508453952218417,16.491546047781583,3.9239999999999853,0.0,4.9167939279973645,7.042388483023219,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840023,,0
baseline_d4f,baseline,4,40.0,40.0,0.85,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.134286564099166,34.331252409548455,5.668747590451548,8.338500000000018,0.0,4.915229809498038,5.5897429045990155,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840024,,0
baseline_d4f,baseline,4,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.1338110003088078,24.818909237686327,15.181090762313673,3.9239999999999853,0.0,4.916511643030532,5.5914424315902735,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840025,,0
baseline_d4f,baseline,4,40.0,40.0,0.85,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,5.900817814410924,1.188778447302535,38.598641473451295,1.4013585265487079,8.3385,0.0,4.892730777990976,4.645473035571714,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840026,,0
