label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
baseline_pred_d0f,baseline,0,30.0,30.0,0.85,1.0,8.333333333333334,True,,0.12737656277324128,9.287440317700943,1.4913584999013962,30.0,0.0,8.3385,5.677133560180664,4.895063406621209,5.527246761241946,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020010,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.4965137535196515,17.77346760029708,12.226532399702918,3.924000000000003,0.0,4.92810249338815,5.529156961112872,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020011,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.85,1.5,12.5,True,,1.2146989160911073,8.359683304687305,1.4978341553493797,30.0,0.0,8.3385,6.274269104003906,5.982298022320891,4.541629174900243,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020012,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,1.5001870955425671,20.78264135038605,9.21735864961395,3.924000000000003,0.0,4.922472001971764,4.542613936001572,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020013,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.85,2.0,16.666666666666668,True,,1.5107250217146735,4.938377924045225,1.558501907856058,30.0,0.0,8.3385,8.07876968383789,6.27849197412271,3.553040417315222,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020014,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.4,2.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5556423846254275,22.251260737266104,7.748739262733896,3.924000000000003,0.0,4.906608638545983,3.5536331835203545,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020015,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.85,2.5,20.833333333333336,True,,1.730516606536093,3.502564285803724,1.555509886909128,30.0,0.0,3.335400049701338,9.959571838378906,6.498367482390585,2.9208720157525128,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020016,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.4,2.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.5568011846642291,23.030408738648983,6.969591261351017,3.924000000000003,0.0,4.898860932119428,2.921264935779513,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020017,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.85,3.0,25.0,True,,2.9992240114637587,3.501718372541213,1.5663577887799187,30.0,0.0,3.335400049701338,9.961446762084961,7.767074887318251,2.6387316278142037,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020018,oracle,0
baseline_pred_d0f,baseline,0,30.0,30.0,0.4,3.0,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.564538689948,24.378391647114846,5.621608352885156,3.924000000000003,0.0,4.909687560513702,2.6390243405774925,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020019,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.85,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.463429358931834,32.86637118689079,7.133628813109211,8.3385,0.0,4.906415428690845,6.585243016700176,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020020,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.4,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.4625655724835638,23.458496655187854,16.541503344812146,3.9239999999999853,0.0,4.919025429714253,6.587173239442366,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020021,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.85,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,8.92490351418854,1.4978989383190238,37.41658734701361,2.5834126529863894,8.338500000000018,0.0,4.894690617894768,5.610379576220253,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020022,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.4,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.4979309987928373,26.110008614152303,13.889991385847697,3.924000000000003,0.0,4.9055557769639435,5.610950213515961,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020023,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.85,2.0,22.22222222222222,True,,0.9787410214319259,6.835319143198157,1.5352075693094698,40.0,0.0,8.3385,12.093549728393555,5.746363019271489,4.646139043398756,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020024,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.5346654269310267,26.964320445550694,13.035679554449306,3.924000000000003,0.0,4.939426449615423,4.6472998193919,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020025,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.85,2.5,27.77777777777778,True,,1.4725434958939632,5.219126710515103,1.517171235020837,40.0,0.0,8.3385,13.846500396728516,6.240394371748455,3.970144486766125,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020026,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.5170054847351226,27.7373532942963,12.262646705703698,3.924000000000003,0.0,4.91310166039766,3.9704487614236386,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020027,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.85,3.0,33.33333333333333,True,,1.5411349219426969,4.038347363173135,1.592462827843923,40.0,0.0,8.3385,16.02057647705078,6.308795072785682,3.468196068378685,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020028,oracle,0
baseline_pred_d0f,baseline,0,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,0.0,1.592781703536857,28.577360523132906,11.422639476867094,3.924000000000003,0.0,4.922974686552187,3.4679312656333,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020029,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.85,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.5396789646693683,36.371841164407755,13.628158835592249,8.338500000000018,0.0,4.933880086112321,7.339271753267539,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020030,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.4,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.5414885258865976,26.078885444881553,23.921114555118447,3.9239999999999853,0.0,4.899126578404428,7.337281362407446,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020031,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.85,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.5366633997877233,39.88675204671759,10.11324795328241,8.338500000000018,0.0,4.921982277488087,6.602333366155927,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020032,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.4,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.5369289512874023,30.446771582148187,19.553228417851813,3.9239999999999853,0.0,4.899681247845509,6.603225939597002,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020033,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.85,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.5387210192923593,42.83421272808645,7.165787271913549,8.3385,0.0,4.91748862549032,5.759141036102191,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020034,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.4,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.5380030540665015,31.43132428664935,18.56867571335065,3.9239999999999853,0.0,4.918584833502005,5.759328130792308,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020035,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.85,2.5,34.72222222222222,True,,0.1683500967284015,6.567985614938648,1.5828040117239706,50.0,0.0,8.3385,19.157581329345703,4.9359530090479655,4.923026994393354,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17020036,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.4,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.5807872891099155,32.05032624747877,17.949673752521228,3.9239999999999853,0.0,4.936376220490241,4.9270306329009985,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020037,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.5530828909371022,50.0,0.0,3.3354000497013203,0.0,11.28359317338748,4.444667012930342,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020038,oracle,0
baseline_pred_d0f,baseline,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.55346833250409,50.0,0.0,3.9239999999999853,0.0,10.91912409555383,4.444685535881227,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020039,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5414337970136753,38.1851233173585,21.814876682641493,8.338499999999982,0.0,4.899555210549338,8.178634435944101,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020040,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5426327367458859,30.715187954248602,29.284812045751398,3.9239999999999853,0.0,4.916126253274321,8.171760926367462,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020041,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.85,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5179003642955156,44.11457368289726,15.885426317102741,8.338499999999982,0.0,4.96635080334963,7.723672276625629,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020042,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.4,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.5179303995262177,35.65139792928109,24.348602070718908,3.9239999999999853,0.0,4.990619807087106,7.724693973202227,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17020043,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.5878646170813733,60.0,0.0,8.338499999999982,0.0,8.24083328394134,6.755292853330584,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020044,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,1.5876596103857359,60.0,0.0,3.9239999999999853,0.0,8.101230621449048,6.755814378925434,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020045,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.5878978870973606,60.0,0.0,3.3354000497013203,0.0,16.25029754815325,6.002032820303024,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020046,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.5876460410358477,60.0,0.0,1.5696000233888796,0.0,16.487026217557965,6.002366512836536,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020047,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,1.5531412837826004,60.0,0.0,3.3354000497013203,0.0,24.612155915762973,5.411479914972096,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020048,oracle,0
baseline_pred_d0f,baseline,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,1.5528560793872372,60.0,0.0,1.5696000233888796,0.0,24.487895967343547,5.411740493118561,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_comp_all,17020049,oracle,0
baseline_pred_d4f,baseline,4,20.0,20.0,0.85,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,0.299758212514157,9.632572500920464,10.367427499079536,8.3385,0.0,4.90123367443734,8.692509503669498,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060000,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.4,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,0.2996117166687181,6.927760781302002,13.072239218697998,3.924000000000003,0.0,4.906808864308535,8.695745682858139,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060001,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.85,1.5,8.333333333333332,True,,1.175659183761402,10.888849012732836,1.271539701802271,20.0,0.0,8.3385,2.5588035583496094,5.943296436569166,3.9510049124405637,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060002,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.4,1.5,8.333333333333332,False,vehicle.ue4.audi.tt,0.0,0.0,1.2711517278440916,15.296703437088391,4.703296562911609,3.924000000000003,0.0,4.907857905640136,3.951572664241318,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060003,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.85,2.0,11.11111111111111,True,,1.8520355229543375,5.173580626589776,1.3964005612154253,20.0,0.0,8.3385,3.558542251586914,6.61988639880883,2.778516337864287,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060004,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.4,2.0,11.11111111111111,True,,0.34791756653116135,4.189132647405232,1.396079747592526,20.0,0.0,3.924000000000003,5.062175750732422,5.1157684423856535,2.778767749131233,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060005,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.85,2.5,13.88888888888889,True,,3.0063323975487704,3.6585754881056736,1.5634631974108213,20.0,0.0,3.335400049701338,4.358644485473633,7.774063110438267,2.049671399985566,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060006,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.4,2.5,13.88888888888889,True,,0.6471862907780173,2.7664767319063865,1.5631356248428965,20.0,0.0,3.924000000000003,6.7173004150390625,5.4150371666325094,2.0498076930225118,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060007,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.85,3.0,16.666666666666664,True,,4.4040851689989235,3.6574361751269278,1.5926756334445036,20.0,0.0,3.335400049701338,4.360797882080078,9.171817789249273,1.7271808654896244,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060008,oracle,4
baseline_pred_d4f,baseline,4,20.0,20.0,0.4,3.0,16.666666666666664,True,,0.9500351051953926,2.1151550393815945,1.592566214080907,20.0,0.0,3.924000000000003,7.814359664916992,5.717742929916765,1.7272761451054515,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060009,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.85,1.0,8.333333333333334,True,,0.35556794019726023,9.063708653862872,1.2304664673380958,30.0,0.0,8.3385,5.035234451293945,5.123271949360948,6.0737267258086645,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060010,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.2255890585972107,17.91530118087345,12.08469881912655,3.924000000000003,0.0,4.928615573603842,6.076076575090038,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060011,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.85,1.5,12.5,True,,1.409671899205235,9.064159944234172,1.4978341553493797,30.0,0.0,8.3385,6.079296112060547,6.177299615828418,4.541629174900243,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060012,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,1.5001870955425671,20.95970702831127,9.040292971688729,3.924000000000003,0.0,4.92630961382603,4.542613936001572,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060013,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.85,2.0,16.666666666666668,True,,2.095262527636476,5.708034588236933,1.558501907856058,30.0,0.0,8.3385,7.494232177734375,6.862890243694276,3.553040417315222,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060014,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.4,2.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5556423846254275,22.926672641698957,7.073327358301045,3.924000000000003,0.0,4.921936106217591,3.5536331835203545,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060015,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.85,2.5,20.833333333333336,True,,1.730516606536093,3.502564285803724,1.555509886909128,30.0,0.0,3.335400049701338,9.959571838378906,6.498367482390585,2.9208720157525128,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060016,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.4,2.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.5568011846642291,23.627735912474307,6.372264087525692,3.924000000000003,0.0,4.913684844971681,2.921264935779513,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060017,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.85,3.0,25.0,True,,2.9992240114637587,3.501718372541213,1.5663577887799187,30.0,0.0,3.335400049701338,9.961446762084961,7.767074887318251,2.6387316278142037,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060018,oracle,4
baseline_pred_d4f,baseline,4,30.0,30.0,0.4,3.0,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.564538689948,24.979782567526478,5.020217432473521,3.924000000000003,0.0,4.903019207763998,2.6390243405774925,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060019,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.85,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.463429358931834,33.211095363156566,6.788904636843435,8.3385,0.0,4.89778476042239,6.585243016700176,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060020,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.4,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.4625655724835638,23.458496655187854,16.541503344812146,3.9239999999999853,0.0,4.919025429714253,6.587173239442366,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060021,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.85,1.5,16.666666666666664,True,,0.5407772167353659,0.0,1.5852973707984146,40.0,0.0,8.338500000000018,10.83590316772461,5.308406840163751,5.3404502640059865,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060022,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.4,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.4979309987928373,26.110008614152303,13.889991385847697,3.924000000000003,0.0,4.9055557769639435,5.610950213515961,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060023,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.85,2.0,22.22222222222222,True,,1.4697844773688997,7.468276649157195,1.5352075693094698,40.0,0.0,8.3385,11.602502822875977,6.237635353223392,4.646139043398756,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060024,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.5346654269310267,26.961848485189662,13.03815151481034,3.924000000000003,0.0,4.925983507048926,4.6472998193919,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060025,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.85,2.5,27.77777777777778,True,,1.8797233494083203,5.517125262550879,1.517171235020837,40.0,0.0,8.3385,13.439315795898438,6.647333885773969,3.970144486766125,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060026,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.5170054847351226,27.7373532942963,12.262646705703698,3.924000000000003,0.0,4.91310166039766,3.9704487614236386,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060027,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.85,3.0,33.33333333333333,True,,1.969368065256634,4.228355453872691,1.592462827843923,40.0,0.0,8.3385,15.592334747314453,6.737218941111126,3.468196068378685,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_comp_all,17060028,oracle,4
baseline_pred_d4f,baseline,4,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,0.0,1.592781703536857,28.604740431240117,11.395259568759881,3.924000000000003,0.0,4.942280500674084,3.4679312656333,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_comp_all,17060029,oracle,4
