label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
enhanced_predictive_d8f_L4f,enhanced_predictive,8,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,4.08378807036768,35.14718165426408,4.85281834573592,3.924000000000003,0.0,4.895210392465286,3.0792574153576657,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660025,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,40.0,40.0,0.85,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,0.888552956295663,32.193209848220555,7.806790151779444,8.3385,0.0,4.931304350943223,6.215482801744456,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660026,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,3.864843458108564,35.45532116252258,4.544678837477421,3.924000000000003,0.0,4.9013902250328325,2.6384295086024885,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660027,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,40.0,40.0,0.85,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,0.0,0.8917089788791946,30.943203417397932,9.056796582602068,8.3385,0.0,4.90977681614957,6.193534924344403,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660028,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,0.0,2.729846115501961,35.760266911661745,4.239733088338256,3.924000000000003,0.0,4.902275919198976,2.573660113328933,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660029,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.85,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.5396789646693683,41.75313525441943,8.246864745580567,8.338500000000018,0.0,4.933113366043161,7.339271753267539,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660030,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.4,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,2.1691951266612293,32.85607649393228,17.143923506067726,3.9239999999999853,0.0,4.91118560180305,6.290320779747998,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660031,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.85,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.8000506318620244,41.005201797480574,8.994798202519426,8.338500000000018,0.0,4.901821604459898,6.028237642867426,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660032,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.4,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,4.034113787462233,41.061222001711684,8.938777998288318,3.924000000000003,0.0,4.933280415416749,4.31138518476947,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660033,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.85,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.4391261575887642,40.71588162951979,9.284118370480208,8.3385,0.0,4.927647135498607,6.008463209554854,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660034,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.4,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,4.079425759359808,5.318623782247235,46.477468897152626,3.5225311028473762,3.924000000000003,0.0,4.895389032563292,3.3677805840177877,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660035,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,50.0,50.0,0.85,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.1641888683079369,40.6440871851365,9.355912814863505,8.3385,0.0,4.918752672087942,6.002809650617584,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26660036,mismatched,4
